loc_id,loc_label,id,wikidata_id,worldcat_id,viaf_id
http://id.loc.gov/authorities/names/n95009255,Linville,NCG08800,,http://id.worldcat.org/fast/1271173,http://viaf.org/viaf/sourceID/LC%7Cn++95009255#skos:Concept
http://id.loc.gov/authorities/names/n85307749,Gamewell,NCG05681,http://www.wikidata.org/entity/Q942030,http://id.worldcat.org/fast/1234847,http://viaf.org/viaf/sourceID/LC%7Cn++85307749#skos:Concept
http://id.loc.gov/authorities/names/n80145033,Jackson County,NCG07740,http://www.wikidata.org/entity/Q502521,http://id.worldcat.org/fast/1210656,http://viaf.org/viaf/sourceID/LC%7Cn++80145033#skos:Concept
http://id.loc.gov/authorities/subjects/sh2015001737,Research Triangle Park,NCG12669,http://www.wikidata.org/entity/Q767860,,
http://id.loc.gov/authorities/names/n79104332,Raleigh,NCG12430,,http://id.worldcat.org/fast/1348277|http://id.worldcat.org/fast/1206341,http://viaf.org/viaf/sourceID/LC%7Cn++79104332#skos:Concept
http://id.loc.gov/authorities/names/n92115903,Hurdle Mills,NCG07508,http://www.wikidata.org/entity/Q5946446,http://id.worldcat.org/fast/1263647,http://viaf.org/viaf/sourceID/LC%7Cn++92115903#skos:Concept
http://id.loc.gov/authorities/names/n90721844,Arapahoe,NCG00291,http://www.wikidata.org/entity/Q2028740,http://id.worldcat.org/fast/1256863,http://viaf.org/viaf/sourceID/LC%7Cn++90721844#skos:Concept
http://id.loc.gov/authorities/names/n92084772,Milton,NCG10152,http://www.wikidata.org/entity/Q2001929,http://id.worldcat.org/fast/1262856,http://viaf.org/viaf/sourceID/LC%7Cn++92084772#skos:Concept
http://id.loc.gov/authorities/names/n81098352,High Shoals,NCG07024,http://www.wikidata.org/entity/Q282727,http://id.worldcat.org/fast/1215089,http://viaf.org/viaf/sourceID/LC%7Cn++81098352#skos:Concept
http://id.loc.gov/authorities/subjects/sh95008926,Hatteras Island,NCG06699,http://www.wikidata.org/entity/Q2509872,http://id.worldcat.org/fast/1274100,
http://id.loc.gov/authorities/names/n82074528,Laurel Park,NCG08527,,http://id.worldcat.org/fast/1220140,http://viaf.org/viaf/sourceID/LC%7Cn++82074528#skos:Concept
http://id.loc.gov/authorities/names/n84161167,White Plains,NCG16225,,http://id.worldcat.org/fast/1229536,http://viaf.org/viaf/sourceID/LC%7Cn++84161167#skos:Concept
http://id.loc.gov/authorities/names/n94023253,Black Ankle,NCG01396,http://www.wikidata.org/entity/Q4920274,http://id.worldcat.org/fast/1348224|http://id.worldcat.org/fast/1268439,http://viaf.org/viaf/sourceID/LC%7Cn++94023253#skos:Concept
http://id.loc.gov/authorities/names/n2011078593,Roberdel,NCG12898,,,http://viaf.org/viaf/sourceID/LC%7Cn+2011078593#skos:Concept
http://id.loc.gov/authorities/names/n83030392,Harrisburg,NCG06653,http://www.wikidata.org/entity/Q2028024,http://id.worldcat.org/fast/1224363,http://viaf.org/viaf/sourceID/LC%7Cn++83030392#skos:Concept
http://id.loc.gov/authorities/names/n79118905,Chapel Hill,NCG02888,,http://id.worldcat.org/fast/1348233|http://id.worldcat.org/fast/1348232|http://id.worldcat.org/fast/1206600,http://viaf.org/viaf/sourceID/LC%7Cn++79118905#skos:Concept
http://id.loc.gov/authorities/names/n81085313,Lumberton,NCG09404,http://www.wikidata.org/entity/Q49280132,http://id.worldcat.org/fast/1214512,http://viaf.org/viaf/sourceID/LC%7Cn++81085313#skos:Concept
http://id.loc.gov/authorities/names/n84055390,Dallas,NCG03947,http://www.wikidata.org/entity/Q2050249,http://id.worldcat.org/fast/1229623,http://viaf.org/viaf/sourceID/LC%7Cn++84055390#skos:Concept
http://id.loc.gov/authorities/names/n84136702,Maysville,NCG09758,http://www.wikidata.org/entity/Q942011,http://id.worldcat.org/fast/1229808,http://viaf.org/viaf/sourceID/LC%7Cn++84136702#skos:Concept
http://id.loc.gov/authorities/names/n92007668,Boomer,NCG01643,,http://id.worldcat.org/fast/1260855,http://viaf.org/viaf/sourceID/LC%7Cn++92007668#skos:Concept
http://id.loc.gov/authorities/names/n84136617,Swan Quarter,NCG14875,http://www.wikidata.org/entity/Q49280353,http://id.worldcat.org/fast/1229589,http://viaf.org/viaf/sourceID/LC%7Cn++84136617#skos:Concept
http://id.loc.gov/authorities/names/n82105675,East Laurinburg,NCG04696,http://www.wikidata.org/entity/Q2045333,http://id.worldcat.org/fast/1221293,http://viaf.org/viaf/sourceID/LC%7Cn++82105675#skos:Concept
http://id.loc.gov/authorities/names/n82070890,Roanoke Rapids,NCG12875,http://www.wikidata.org/entity/Q2028322,http://id.worldcat.org/fast/1220065,http://viaf.org/viaf/sourceID/LC%7Cn++82070890#skos:Concept
http://id.loc.gov/authorities/names/no2008167464,Saxapahaw,NCG13478,,http://id.worldcat.org/fast/1877582,http://viaf.org/viaf/sourceID/LC%7Cno2008167464#skos:Concept
http://id.loc.gov/authorities/names/no2015043042,Celo,NCG02838,,,http://viaf.org/viaf/sourceID/LC%7Cno2015043042#skos:Concept
http://id.loc.gov/authorities/names/n85307747,Cajahs Mountain,NCG02346,http://www.wikidata.org/entity/Q31619511,http://id.worldcat.org/fast/1234846,http://viaf.org/viaf/sourceID/LC%7Cn++85307747#skos:Concept
http://id.loc.gov/authorities/names/n83023581,Peachland,NCG11569,http://www.wikidata.org/entity/Q2023821,http://id.worldcat.org/fast/1224116,http://viaf.org/viaf/sourceID/LC%7Cn++83023581#skos:Concept
http://id.loc.gov/authorities/names/n2009162211,Cherry Point,NCG02983,,,http://viaf.org/viaf/sourceID/LC%7Cn+2009162211#skos:Concept
http://id.loc.gov/authorities/names/no2008045388,Eldorado,NCG04816,,http://id.worldcat.org/fast/1874730,http://viaf.org/viaf/sourceID/LC%7Cno2008045388#skos:Concept
http://id.loc.gov/authorities/names/no2014027342,Earl,NCG04635,,,http://viaf.org/viaf/sourceID/LC%7Cno2014027342#skos:Concept
http://id.loc.gov/authorities/names/n81085312,Tryon,NCG15414,,http://id.worldcat.org/fast/1214511,http://viaf.org/viaf/sourceID/LC%7Cn++81085312#skos:Concept
http://id.loc.gov/authorities/names/n83023580,Maury,NCG09730,http://www.wikidata.org/entity/Q6007239,http://id.worldcat.org/fast/1224115,http://viaf.org/viaf/sourceID/LC%7Cn++83023580#skos:Concept
http://id.loc.gov/authorities/names/n96028453,Tennessee County,NCG15063,,http://id.worldcat.org/fast/1276087,http://viaf.org/viaf/sourceID/LC%7Cn++96028453#skos:Concept
http://id.loc.gov/authorities/names/n84136703,Middlesex,NCG10051,http://www.wikidata.org/entity/Q2022711,http://id.worldcat.org/fast/1229809,http://viaf.org/viaf/sourceID/LC%7Cn++84136703#skos:Concept
http://id.loc.gov/authorities/names/n81076881,Rockingham County,NCG12975,http://www.wikidata.org/entity/Q505422,http://id.worldcat.org/fast/1214175,http://viaf.org/viaf/sourceID/LC%7Cn++81076881#skos:Concept
http://id.loc.gov/authorities/names/n92116047,Leland,NCG08643,http://www.wikidata.org/entity/Q2028761,http://id.worldcat.org/fast/1263664,http://viaf.org/viaf/sourceID/LC%7Cn++92116047#skos:Concept
http://id.loc.gov/authorities/names/n82076122,Wingate,NCG16512,http://www.wikidata.org/entity/Q623018,http://id.worldcat.org/fast/1220236,http://viaf.org/viaf/sourceID/LC%7Cn++82076122#skos:Concept
http://id.loc.gov/authorities/names/n84136618,Teachey,NCG15035,http://www.wikidata.org/entity/Q2025424,http://id.worldcat.org/fast/1229936,http://viaf.org/viaf/sourceID/LC%7Cn++84136618#skos:Concept
http://id.loc.gov/authorities/names/no2017037862,Dortches,NCG04392,,,http://viaf.org/viaf/sourceID/LC%7Cno2017037862#skos:Concept
http://id.loc.gov/authorities/names/no2013132693,Elon,NCG04911,,http://id.worldcat.org/fast/1900000,http://viaf.org/viaf/sourceID/LC%7Cno2013132693#skos:Concept
http://id.loc.gov/authorities/names/n84055373,Bunn,NCG02167,http://www.wikidata.org/entity/Q2045175,http://id.worldcat.org/fast/1229614,http://viaf.org/viaf/sourceID/LC%7Cn++84055373#skos:Concept
http://id.loc.gov/authorities/names/n80053314,Beaufort,NCG00890,http://www.wikidata.org/entity/Q813374,http://id.worldcat.org/fast/1348223|http://id.worldcat.org/fast/1208579,http://viaf.org/viaf/sourceID/LC%7Cn++80053314#skos:Concept
http://id.loc.gov/authorities/names/n92106361,Paint Rock,NCG11397,,http://id.worldcat.org/fast/1263382,http://viaf.org/viaf/sourceID/LC%7Cn++92106361#skos:Concept
http://id.loc.gov/authorities/names/no2017109359,Big Lick,NCG01264,,,http://viaf.org/viaf/sourceID/LC%7Cno2017109359#skos:Concept
http://id.loc.gov/authorities/names/n93023641,Kelly,NCG08132,http://www.wikidata.org/entity/Q2027506,http://id.worldcat.org/fast/1264383,http://viaf.org/viaf/sourceID/LC%7Cn++93023641#skos:Concept
http://id.loc.gov/authorities/names/n83023582,Polkton,NCG12049,http://www.wikidata.org/entity/Q2027424,http://id.worldcat.org/fast/1224117,http://viaf.org/viaf/sourceID/LC%7Cn++83023582#skos:Concept
http://id.loc.gov/authorities/names/n81018242,Pitt County,NCG11935,http://www.wikidata.org/entity/Q506220,http://id.worldcat.org/fast/1211784,http://viaf.org/viaf/sourceID/LC%7Cn++81018242#skos:Concept
http://id.loc.gov/authorities/names/n82045033,Black Mountain,NCG01420,http://www.wikidata.org/entity/Q2413277,http://id.worldcat.org/fast/1348225|http://id.worldcat.org/fast/1219216,http://viaf.org/viaf/sourceID/LC%7Cn++82045033#skos:Concept
http://id.loc.gov/authorities/names/no2012060087,Hamptonville,NCG06526,,http://id.worldcat.org/fast/1887971,http://viaf.org/viaf/sourceID/LC%7Cno2012060087#skos:Concept
http://id.loc.gov/authorities/names/no2013073914,Barium Springs,NCG00643,,http://id.worldcat.org/fast/1890808,http://viaf.org/viaf/sourceID/LC%7Cno2013073914#skos:Concept
http://id.loc.gov/authorities/names/n84136700,Mars Hill,NCG09620,http://www.wikidata.org/entity/Q2024024,http://id.worldcat.org/fast/1229806,http://viaf.org/viaf/sourceID/LC%7Cn++84136700#skos:Concept
http://id.loc.gov/authorities/names/n82018415,Macon County,NCG09481,http://www.wikidata.org/entity/Q507575,http://id.worldcat.org/fast/1218106,http://viaf.org/viaf/sourceID/LC%7Cn++82018415#skos:Concept
http://id.loc.gov/authorities/names/n84136615,Spruce Pine,NCG14417,http://www.wikidata.org/entity/Q2023399,http://id.worldcat.org/fast/1229588,http://viaf.org/viaf/sourceID/LC%7Cn++84136615#skos:Concept
http://id.loc.gov/authorities/names/n2005056583,Cedar Mountain,NCG02818,,http://id.worldcat.org/fast/1308454,http://viaf.org/viaf/sourceID/LC%7Cn+2005056583#skos:Concept
http://id.loc.gov/authorities/names/n81076882,Stokes County,NCG14644,http://www.wikidata.org/entity/Q506682,http://id.worldcat.org/fast/1214176,http://viaf.org/viaf/sourceID/LC%7Cn++81076882#skos:Concept
http://id.loc.gov/authorities/names/n84136639,Lewiston,NCG08704,,http://id.worldcat.org/fast/1229777,http://viaf.org/viaf/sourceID/LC%7Cn++84136639#skos:Concept
http://id.loc.gov/authorities/names/n83205206,Mount Airy,NCG10423,http://www.wikidata.org/entity/Q631590,http://id.worldcat.org/fast/1226247,http://viaf.org/viaf/sourceID/LC%7Cn++83205206#skos:Concept
http://id.loc.gov/authorities/names/n81098926,Cherryville,NCG02990,http://www.wikidata.org/entity/Q1873943,http://id.worldcat.org/fast/1215110,http://viaf.org/viaf/sourceID/LC%7Cn++81098926#skos:Concept
http://id.loc.gov/authorities/names/no2016149529,Strieby,NCG14726,,,http://viaf.org/viaf/sourceID/LC%7Cno2016149529#skos:Concept
http://id.loc.gov/authorities/names/no2013107674,Hardin,NCG06578,,,http://viaf.org/viaf/sourceID/LC%7Cno2013107674#skos:Concept
http://id.loc.gov/authorities/names/n84112042,Emerald Isle,NCG04921,http://www.wikidata.org/entity/Q1947381,http://id.worldcat.org/fast/1229155,http://viaf.org/viaf/sourceID/LC%7Cn++84112042#skos:Concept
http://id.loc.gov/authorities/subjects/sh85015083,Blue Ridge Mountains,NCG01545,,,
http://id.loc.gov/authorities/names/n82074527,Lillington,NCG08754,http://www.wikidata.org/entity/Q2029270,http://id.worldcat.org/fast/1220139,http://viaf.org/viaf/sourceID/LC%7Cn++82074527#skos:Concept
http://id.loc.gov/authorities/names/n84136616,Star,NCG14529,http://www.wikidata.org/entity/Q2026696,http://id.worldcat.org/fast/1229935,http://viaf.org/viaf/sourceID/LC%7Cn++84136616#skos:Concept
http://id.loc.gov/authorities/names/n84136701,Marshall,NCG09632,http://www.wikidata.org/entity/Q2025958,http://id.worldcat.org/fast/1229807,http://viaf.org/viaf/sourceID/LC%7Cn++84136701#skos:Concept
http://id.loc.gov/authorities/names/n2012041046,Lizard Lick,NCG09136,,http://id.worldcat.org/fast/1888415,http://viaf.org/viaf/sourceID/LC%7Cn+2012041046#skos:Concept
http://id.loc.gov/authorities/names/n81124367,Millers Creek,NCG10127,http://www.wikidata.org/entity/Q2025203,http://id.worldcat.org/fast/1216085,http://viaf.org/viaf/sourceID/LC%7Cn++81124367#skos:Concept
http://id.loc.gov/authorities/names/n82077325,McAdenville,NCG09765,http://www.wikidata.org/entity/Q2023042,http://id.worldcat.org/fast/1220279,http://viaf.org/viaf/sourceID/LC%7Cn++82077325#skos:Concept
http://id.loc.gov/authorities/names/n79117172,Nash County,NCG10643,http://www.wikidata.org/entity/Q506235,http://id.worldcat.org/fast/1206565,http://viaf.org/viaf/sourceID/LC%7Cn++79117172#skos:Concept
http://id.loc.gov/authorities/names/n83023584,Snow Hill,NCG14136,http://www.wikidata.org/entity/Q2029597,http://id.worldcat.org/fast/1224119,http://viaf.org/viaf/sourceID/LC%7Cn++83023584#skos:Concept
http://id.loc.gov/authorities/names/no2016021633,New Holland,NCG10742,,,http://viaf.org/viaf/sourceID/LC%7Cno2016021633#skos:Concept
http://id.loc.gov/authorities/names/no2015084484,Cofield,NCG03290,,,http://viaf.org/viaf/sourceID/LC%7Cno2015084484#skos:Concept
http://id.loc.gov/authorities/names/no2014027387,Fallston,NCG05115,,,http://viaf.org/viaf/sourceID/LC%7Cno2014027387#skos:Concept
http://id.loc.gov/authorities/names/n79063971,Asheville,NCG00366,http://www.wikidata.org/entity/Q648501,http://id.worldcat.org/fast/1205440|http://id.worldcat.org/fast/1348220|http://id.worldcat.org/fast/1348219,http://viaf.org/viaf/sourceID/LC%7Cn++79063971#skos:Concept
http://id.loc.gov/authorities/names/n81098927,Bessemer City,NCG01128,http://www.wikidata.org/entity/Q830132,http://id.worldcat.org/fast/1215111,http://viaf.org/viaf/sourceID/LC%7Cn++81098927#skos:Concept
http://id.loc.gov/authorities/names/n83232947,Troy,NCG15400,http://www.wikidata.org/entity/Q1883853,http://id.worldcat.org/fast/1227275,http://viaf.org/viaf/sourceID/LC%7Cn++83232947#skos:Concept
http://id.loc.gov/authorities/names/n82084056,Kure Beach,NCG08323,http://www.wikidata.org/entity/Q2027465,http://id.worldcat.org/fast/1220544,http://viaf.org/viaf/sourceID/LC%7Cn++82084056#skos:Concept
http://id.loc.gov/authorities/names/n81084486,Albemarle,NCG00104,http://www.wikidata.org/entity/Q921689,http://id.worldcat.org/fast/1214496|http://id.worldcat.org/fast/1348216,http://viaf.org/viaf/sourceID/LC%7Cn++81084486#skos:Concept
http://id.loc.gov/authorities/names/n82018413,Graham County,NCG06048,http://www.wikidata.org/entity/Q374968,http://id.worldcat.org/fast/1218104,http://viaf.org/viaf/sourceID/LC%7Cn++82018413#skos:Concept
http://id.loc.gov/authorities/names/n84136613,South Mills,NCG14253,http://www.wikidata.org/entity/Q6132787,http://id.worldcat.org/fast/1229933,http://viaf.org/viaf/sourceID/LC%7Cn++84136613#skos:Concept
http://id.loc.gov/authorities/names/n93002608,Almond,NCG00190,http://www.wikidata.org/entity/Q14707861,http://id.worldcat.org/fast/1263891,http://viaf.org/viaf/sourceID/LC%7Cn++93002608#skos:Concept
http://id.loc.gov/authorities/names/n93003384,Rosewood,NCG13113,,http://id.worldcat.org/fast/1263906,http://viaf.org/viaf/sourceID/LC%7Cn++93003384#skos:Concept
http://id.loc.gov/authorities/names/n84055261,Atlantic Beach,NCG00402,http://www.wikidata.org/entity/Q1376547,http://id.worldcat.org/fast/1229236,http://viaf.org/viaf/sourceID/LC%7Cn++84055261#skos:Concept
http://id.loc.gov/authorities/names/n84055370,Butner,NCG02274,http://www.wikidata.org/entity/Q578225,http://id.worldcat.org/fast/1229613,http://viaf.org/viaf/sourceID/LC%7Cn++84055370#skos:Concept
http://id.loc.gov/authorities/names/n82017324,Saluda,NCG13305,http://www.wikidata.org/entity/Q2024972,http://id.worldcat.org/fast/1218034,http://viaf.org/viaf/sourceID/LC%7Cn++82017324#skos:Concept
http://id.loc.gov/authorities/names/n94033669,Sugar Mountain,NCG14774,http://www.wikidata.org/entity/Q1926685,http://id.worldcat.org/fast/1268697,http://viaf.org/viaf/sourceID/LC%7Cn++94033669#skos:Concept
http://id.loc.gov/authorities/names/no2013136917,Dobbs County,NCG04320,,http://id.worldcat.org/fast/1927909,http://viaf.org/viaf/sourceID/LC%7Cno2013136917#skos:Concept
http://id.loc.gov/authorities/names/no2014126883,Forks of Ivy,NCG05421,http://www.wikidata.org/entity/Q18150960,,http://viaf.org/viaf/sourceID/LC%7Cno2014126883#skos:Concept
http://id.loc.gov/authorities/names/no2011044014,Cajahs Mountain,NCG02346,http://www.wikidata.org/entity/Q2027796,http://id.worldcat.org/fast/1884428,http://viaf.org/viaf/sourceID/LC%7Cno2011044014#skos:Concept
http://id.loc.gov/authorities/names/n92018909,Atkinson,NCG00399,http://www.wikidata.org/entity/Q2027754,http://id.worldcat.org/fast/1261150,http://viaf.org/viaf/sourceID/LC%7Cn++92018909#skos:Concept
http://id.loc.gov/authorities/names/no2010185483,Sandy Mush,NCG13374,,http://id.worldcat.org/fast/1883535,http://viaf.org/viaf/sourceID/LC%7Cno2010185483#skos:Concept
http://id.loc.gov/authorities/names/n82079190,Siler City,NCG13896,http://www.wikidata.org/entity/Q2024154,http://id.worldcat.org/fast/1220369,http://viaf.org/viaf/sourceID/LC%7Cn++82079190#skos:Concept
http://id.loc.gov/authorities/names/n84136614,Sparta,NCG14328,http://www.wikidata.org/entity/Q2029194,http://id.worldcat.org/fast/1229934,http://viaf.org/viaf/sourceID/LC%7Cn++84136614#skos:Concept
http://id.loc.gov/authorities/names/n82076102,Oxford,NCG11353,http://www.wikidata.org/entity/Q2022826,http://id.worldcat.org/fast/1220223,http://viaf.org/viaf/sourceID/LC%7Cn++82076102#skos:Concept
http://id.loc.gov/authorities/names/no2016076963,Round Peak Mountain,NCG13144,,,http://viaf.org/viaf/sourceID/LC%7Cno2016076963#skos:Concept
http://id.loc.gov/authorities/names/n84055377,Biscoe,NCG01386,http://www.wikidata.org/entity/Q2026873,http://id.worldcat.org/fast/1229617,http://viaf.org/viaf/sourceID/LC%7Cn++84055377#skos:Concept
http://id.loc.gov/authorities/names/n84055353,Bakersville,NCG00523,,http://id.worldcat.org/fast/1229327,http://viaf.org/viaf/sourceID/LC%7Cn++84055353#skos:Concept
http://id.loc.gov/authorities/names/n95089387,Valle Crucis,NCG15667,http://www.wikidata.org/entity/Q4026032,http://id.worldcat.org/fast/1273157|http://id.worldcat.org/fast/1348286,http://viaf.org/viaf/sourceID/LC%7Cn++95089387#skos:Concept
http://id.loc.gov/authorities/names/n93023132,Abbottsburg,NCG00017,http://www.wikidata.org/entity/Q4664411,http://id.worldcat.org/fast/1264375,http://viaf.org/viaf/sourceID/LC%7Cn++93023132#skos:Concept
http://id.loc.gov/authorities/names/n84055268,Boiling Springs Lake,NCG01606,http://www.wikidata.org/entity/Q2025941,http://id.worldcat.org/fast/1229239,http://viaf.org/viaf/sourceID/LC%7Cn++84055268#skos:Concept
http://id.loc.gov/authorities/subjects/sh85091187,Neuse River,NCG10715,http://www.wikidata.org/entity/Q1606944,http://id.worldcat.org/fast/1348271|http://id.worldcat.org/fast/1241869,
http://id.loc.gov/authorities/names/n81050014,Elizabeth City,NCG04830,,http://id.worldcat.org/fast/1213178|http://id.worldcat.org/fast/1348240,http://viaf.org/viaf/sourceID/LC%7Cn++81050014#skos:Concept
http://id.loc.gov/authorities/names/n81084484,Pikeville,NCG11783,http://www.wikidata.org/entity/Q2024271,http://id.worldcat.org/fast/1214494,http://viaf.org/viaf/sourceID/LC%7Cn++81084484#skos:Concept
http://id.loc.gov/authorities/names/n84136611,Severn,NCG13624,http://www.wikidata.org/entity/Q2030871,http://id.worldcat.org/fast/1229931,http://viaf.org/viaf/sourceID/LC%7Cn++84136611#skos:Concept
http://id.loc.gov/authorities/names/n82079191,Seagrove,NCG13555,http://www.wikidata.org/entity/Q2022717,http://id.worldcat.org/fast/1220370,http://viaf.org/viaf/sourceID/LC%7Cn++82079191#skos:Concept
http://id.loc.gov/authorities/names/n84136635,Maggie Valley,NCG09489,http://www.wikidata.org/entity/Q2045014,http://id.worldcat.org/fast/1229948,http://viaf.org/viaf/sourceID/LC%7Cn++84136635#skos:Concept
http://id.loc.gov/authorities/names/n84055267,Bayboro,NCG00763,http://www.wikidata.org/entity/Q1861520,http://id.worldcat.org/fast/1228821,http://viaf.org/viaf/sourceID/LC%7Cn++84055267#skos:Concept
http://id.loc.gov/authorities/names/n84055376,Bladenboro,NCG01468,http://www.wikidata.org/entity/Q2023011,http://id.worldcat.org/fast/1229616,http://viaf.org/viaf/sourceID/LC%7Cn++84055376#skos:Concept
http://id.loc.gov/authorities/names/n83205202,Jonesville,NCG07991,http://www.wikidata.org/entity/Q2029248,http://id.worldcat.org/fast/1226245,http://viaf.org/viaf/sourceID/LC%7Cn++83205202#skos:Concept
http://id.loc.gov/authorities/names/n92017461,Candler,NCG02494,http://www.wikidata.org/entity/Q5031974,http://id.worldcat.org/fast/1261125,http://viaf.org/viaf/sourceID/LC%7Cn++92017461#skos:Concept
http://id.loc.gov/authorities/names/no2011124484,Castle Hayne,NCG02704,,http://id.worldcat.org/fast/1885532,http://viaf.org/viaf/sourceID/LC%7Cno2011124484#skos:Concept
http://id.loc.gov/authorities/names/n88080671,Pantego,NCG11430,http://www.wikidata.org/entity/Q2030911,http://id.worldcat.org/fast/1248100,http://viaf.org/viaf/sourceID/LC%7Cn++88080671#skos:Concept
http://id.loc.gov/authorities/names/no2013077274,Lake Lure,NCG08377,,http://id.worldcat.org/fast/1890831,http://viaf.org/viaf/sourceID/LC%7Cno2013077274#skos:Concept
http://id.loc.gov/authorities/names/no2015075843,Elk Park,NCG04846,,,http://viaf.org/viaf/sourceID/LC%7Cno2015075843#skos:Concept
http://id.loc.gov/authorities/names/n93002079,Horse Shoe,NCG07340,,http://id.worldcat.org/fast/1263881,http://viaf.org/viaf/sourceID/LC%7Cn++93002079#skos:Concept
http://id.loc.gov/authorities/names/n83226493,Sanford,NCG13392,http://www.wikidata.org/entity/Q2022913,http://id.worldcat.org/fast/1226906,http://viaf.org/viaf/sourceID/LC%7Cn++83226493#skos:Concept
http://id.loc.gov/authorities/names/no2015138164,Sturgills,NCG14746,,,http://viaf.org/viaf/sourceID/LC%7Cno2015138164#skos:Concept
http://id.loc.gov/authorities/names/n82079192,Sampson County,NCG13321,http://www.wikidata.org/entity/Q507722,http://id.worldcat.org/fast/1220371,http://viaf.org/viaf/sourceID/LC%7Cn++82079192#skos:Concept
http://id.loc.gov/authorities/names/n84136636,Wendell (win-DELL),NCG16060,http://www.wikidata.org/entity/Q2022451,http://id.worldcat.org/fast/1229949,http://viaf.org/viaf/sourceID/LC%7Cn++84136636#skos:Concept
http://id.loc.gov/authorities/names/n80005810,Forsyth County,NCG05432,http://www.wikidata.org/entity/Q509926,http://id.worldcat.org/fast/1207435,http://viaf.org/viaf/sourceID/LC%7Cn++80005810#skos:Concept
http://id.loc.gov/authorities/names/n80014301,Rural Hall,NCG13213,http://www.wikidata.org/entity/Q2026409,http://id.worldcat.org/fast/1207635,http://viaf.org/viaf/sourceID/LC%7Cn++80014301#skos:Concept
http://id.loc.gov/authorities/names/n81089598,Alamance County,NCG00099,http://www.wikidata.org/entity/Q504397,http://id.worldcat.org/fast/1214645,http://viaf.org/viaf/sourceID/LC%7Cn++81089598#skos:Concept
http://id.loc.gov/authorities/names/n84055399,Creedmoor,NCG03761,http://www.wikidata.org/entity/Q2025256,http://id.worldcat.org/fast/1229736,http://viaf.org/viaf/sourceID/LC%7Cn++84055399#skos:Concept
http://id.loc.gov/authorities/names/n84055266,Aurora,NCG00421,http://www.wikidata.org/entity/Q2027984,http://id.worldcat.org/fast/1229238,http://viaf.org/viaf/sourceID/LC%7Cn++84055266#skos:Concept
http://id.loc.gov/authorities/names/n81018357,Hamlet,NCG06511,http://www.wikidata.org/entity/Q1885566,http://id.worldcat.org/fast/1211831,http://viaf.org/viaf/sourceID/LC%7Cn++81018357#skos:Concept
http://id.loc.gov/authorities/names/n82081599,Trent Woods,NCG15363,http://www.wikidata.org/entity/Q2022457,http://id.worldcat.org/fast/1220433,http://viaf.org/viaf/sourceID/LC%7Cn++82081599#skos:Concept
http://id.loc.gov/authorities/names/n82045019,Weaverville,NCG16008,http://www.wikidata.org/entity/Q2043823,http://id.worldcat.org/fast/1219211,http://viaf.org/viaf/sourceID/LC%7Cn++82045019#skos:Concept
http://id.loc.gov/authorities/names/no2018163458,Vaughan,NCG15698,,,http://viaf.org/viaf/sourceID/LC%7Cno2018163458#skos:Concept
http://id.loc.gov/authorities/subjects/sh85019880,Cape Hatteras National Seashore,NCG02554,http://www.wikidata.org/entity/Q1034439,http://id.worldcat.org/fast/1243983,
http://id.loc.gov/authorities/names/n82074520,Sylva,NCG14927,,http://id.worldcat.org/fast/1220138|http://id.worldcat.org/fast/1348285,http://viaf.org/viaf/sourceID/LC%7Cn++82074520#skos:Concept
http://id.loc.gov/authorities/names/n84136633,Conetoe (cuh-NEAT-uh),NCG03420,http://www.wikidata.org/entity/Q2025123,http://id.worldcat.org/fast/1229946,http://viaf.org/viaf/sourceID/LC%7Cn++84136633#skos:Concept
http://id.loc.gov/authorities/names/n79117989,Haywood County,NCG06782,http://www.wikidata.org/entity/Q502496,http://id.worldcat.org/fast/1206587,http://viaf.org/viaf/sourceID/LC%7Cn++79117989#skos:Concept
http://id.loc.gov/authorities/names/n94034201,Aquadale,NCG00283,http://www.wikidata.org/entity/Q16083046,http://id.worldcat.org/fast/1268704,http://viaf.org/viaf/sourceID/LC%7Cn++94034201#skos:Concept
http://id.loc.gov/authorities/names/n83052491,Faith,NCG05087,http://www.wikidata.org/entity/Q2022871,http://id.worldcat.org/fast/1224930,http://viaf.org/viaf/sourceID/LC%7Cn++83052491#skos:Concept
http://id.loc.gov/authorities/names/n83226470,Smithfield,NCG14071,http://www.wikidata.org/entity/Q2024417,http://id.worldcat.org/fast/1226893,http://viaf.org/viaf/sourceID/LC%7Cn++83226470#skos:Concept
http://id.loc.gov/authorities/names/n81018358,Ellerbe,NCG04881,http://www.wikidata.org/entity/Q1842501,http://id.worldcat.org/fast/1211832,http://viaf.org/viaf/sourceID/LC%7Cn++81018358#skos:Concept
http://id.loc.gov/authorities/names/n83226494,Selma,NCG13588,http://www.wikidata.org/entity/Q2026441,http://id.worldcat.org/fast/1226907,http://viaf.org/viaf/sourceID/LC%7Cn++83226494#skos:Concept
http://id.loc.gov/authorities/names/no2016015180,Outlaws Bridge,NCG11319,,,http://viaf.org/viaf/sourceID/LC%7Cno2016015180#skos:Concept
http://id.loc.gov/authorities/names/n82077328,Mount Holly,NCG10451,http://www.wikidata.org/entity/Q2030238,http://id.worldcat.org/fast/1220281,http://viaf.org/viaf/sourceID/LC%7Cn++82077328#skos:Concept
